name_contains_bot,screen_name_contains_bot,name_screen_levenshtein,followers_count,following_count,favorites_count,tweets_count,verified,location,description_contains_link,description_contains_bot,tweets_contains_link_count,tweets_contains_bot_count,retweet_count,tweet_levenstein1,tweet_levenstein2,tweet_levenstein3,tweet_levenstein4,is_bot
False,False,10,3638,3800,4665,2249,False,USA,False,False,2,0,3,55,124,110,115,False
False,False,13,83859,911,1747,6866,True,,True,False,4,0,1,121,118,107,130,False
False,False,9,1088822,9673,35886,76968,False,"Caracas, Venezuela",True,False,0,0,4,105,110,111,106,False
False,False,2,102,109,3,39,False,,False,False,2,0,2,114,121,127,109,False
False,False,1,1857501,452,2463,10635,True,,False,False,5,0,0,14,104,32,114,False
False,False,5,977,30,13071,735,False,,False,False,2,0,0,26,122,89,49,False
False,False,8,1340,204,44046,15085,False,rv loona,False,False,0,0,2,120,125,122,132,False
False,False,6,368,531,21165,10109,False,"Wichita, KS",False,False,4,0,0,61,120,60,88,False
False,False,13,31391,458,760,7604,False,"Malibu, Ca. USA",True,False,5,0,0,113,100,109,105,False
False,False,10,112,522,3560,7298,False,"Saint Cloud, Minnesota",False,False,1,0,1,93,118,46,44,False
False,False,6,620,915,2157,13281,False,,True,False,2,0,2,58,80,50,56,False
False,False,8,935,953,32180,30456,False,"Massachusetts, USA",False,False,2,0,0,64,38,29,29,False
False,False,9,3935701,522,1754,11312,True,"En las nubes, casi siempre.",False,False,2,0,0,31,91,118,75,False
False,False,3,1887836,1047,20,194557,False,Lagos,False,False,5,0,0,105,107,108,80,False
False,False,11,0,0,342,342,False,Topeka,False,False,4,0,5,120,122,123,114,True
False,False,17,22,313,2240,2857,False,Chesterfield MO,False,False,1,0,0,76,126,41,42,True
False,False,18,153,353,13377,10418,False,The Colored Section ,False,False,2,0,4,56,108,106,113,False
False,False,1,1007,260,3188,2525,False,"Global, Local",False,False,5,0,1,82,89,86,108,True
False,False,10,1747,1673,70040,48122,False,"Maryland, USA",False,False,2,0,5,46,28,32,46,False
False,False,8,865420,398,358,478,True,,False,False,4,0,2,53,71,55,56,False
False,False,17,623,2214,61841,4795,False,"San Luis Obispo, CA",False,False,0,0,3,95,105,103,105,False
False,False,11,59,156,4302,4157,False,,False,False,2,0,0,112,115,115,113,True
False,False,3,2934,426,41965,12364,True,instagram.com/kyle.vogt,True,False,2,0,1,118,120,54,116,False
False,False,15,323,1302,37904,9391,False,The Mitten,False,False,3,0,3,101,76,122,124,False
False,False,13,1284790,753,3416,27512,True,Kingdom of Saudi Arabia,True,False,2,0,2,62,70,68,62,False
False,False,2,293,484,1468,3005,False,"Washington, USA",False,False,3,0,0,59,30,45,46,False
False,False,1,1806,930,7626,9686,False,"Greensburg, PA",False,False,4,0,1,115,109,107,103,False
False,False,2,754246,239,1183,8187,True,Puerto Rico,True,False,4,0,2,101,104,115,104,False
False,False,9,6635,44,507,2091,False,"930 17th Ave SW Calgary, AB",False,False,5,0,0,101,53,102,97,False
False,False,1,330076,1855,4085,12258,True,#NY21 ,False,False,4,0,1,121,104,117,114,False
False,False,1,1466005,366,2181,5176,True,Los Angeles,False,False,4,0,3,110,51,100,62,False
False,False,12,404,640,45593,23541,False,SoCal,False,False,1,0,4,63,105,107,107,False
False,False,3,1296411,942,1686,14359,True,"Nashville, TN",False,False,5,0,0,104,104,119,103,False
False,False,1,729,1059,0,72034,False,,False,False,1,0,0,55,74,57,89,True
False,False,15,725,665,0,2774146,False,Kiss Kiss ♥ ,False,False,5,0,0,10,84,80,85,True
False,False,14,106,330,3961,5022,False,Wanted on Bespin,False,False,0,0,0,59,61,47,69,False
False,False,3,893300,774,4577,3975,True,México,False,False,1,0,0,50,17,46,96,False
False,False,10,185,345,6513,2579,False,"Los Angeles, CA 🇺🇸🇦🇲🇨🇾",False,True,3,0,1,87,98,112,106,False
False,False,4,195,209,2455,2476,False,,False,False,2,0,1,71,81,113,78,True
False,False,5,8288,653,3478,3540,False,"SoHo, New York City",False,False,4,0,1,112,112,104,120,True
False,False,13,1347,1777,45889,55452,False,,False,False,4,0,5,76,109,74,96,False
False,False,11,3247,3710,7211,9737,False,"Arizona, USA",False,False,3,0,0,110,111,115,105,False
False,False,15,78,0,44,312,False,,False,False,4,0,5,99,96,105,87,False
False,False,1,2424,1109,16185,8073,True,Hollywood,False,False,0,0,5,113,107,116,110,False
False,False,7,54,248,2094,2908,False,"Inland Empire, Cali ",False,False,3,0,4,86,130,99,90,True
False,False,7,69364,6012,52157,251230,True,"Los Angeles, CA",False,False,3,0,1,76,71,51,15,False
False,False,13,220,391,5079,4156,False,"West Virginia, USA",False,False,2,0,3,106,104,103,114,False
False,False,21,257,274,14138,6376,False,virginia,False,False,4,0,2,112,111,128,111,False
False,False,1,3952,41,0,2024493,False,Virginia,False,False,5,0,0,33,82,79,82,True
False,False,23,143,733,1264,7842,False,,False,False,2,0,2,66,80,135,103,False
False,False,1,2359,1222,3469,7025,False,London,True,False,5,0,2,89,124,108,110,False
False,False,10,91200,83210,99,7368,False,"Kansas City, MO, USA",False,False,5,1,0,91,72,69,75,False
False,False,11,4973,944,3829,4871,True,"Perth, Australia",True,False,5,0,0,96,95,100,122,False
False,False,11,23,156,1122,1604,False,"Boston, MA",False,False,3,0,0,36,123,119,124,True
False,False,19,1616,765,76534,93201,False,"she/her, 18",False,False,0,0,1,53,101,63,57,False
False,False,15,171,391,7418,17644,False,Yay Area Killa4nia,False,False,2,0,5,115,118,116,68,False
False,False,14,124835,57863,16044,21409,True,"Melbourne, Australia",True,False,2,0,2,39,120,106,114,True
False,False,3,447184,5058,44054,45778,True,United States,False,False,0,0,0,38,46,57,53,False
False,False,1,753261,445,608,6064,True,,True,False,5,0,0,104,126,103,104,False
False,False,1,738193,1110,1946,22605,True,Istanbul,False,False,3,0,0,70,110,107,112,False
False,False,6,5001,37,74,871,False,,False,False,4,0,0,98,109,101,117,False
False,False,7,91,36,5357,5267,False,Colorado ,False,False,3,1,2,92,73,116,119,False
False,False,10,1,0,95,11,False,,True,False,5,0,1,105,106,102,105,True
False,False,12,1397017,77,4996,4105,True,"Urrao, Colombia",False,False,5,0,0,93,101,99,100,False
False,False,10,47,374,20166,4308,False,,False,False,1,0,3,88,91,80,119,False
False,False,1,15292,94,4806,15975,False,"London, England",False,False,3,0,1,117,31,44,71,False
False,False,11,1200354,27,1,326,True,Instagram.com/Salman_alfraj13,False,False,0,0,0,39,25,49,44,False
False,False,14,473,458,12059,4107,False,Cloud 10 ,False,False,0,0,4,38,121,27,28,False
False,False,1,2476,2492,3263,17379,True,"Colorado Springs, CO",False,False,0,0,5,112,115,93,111,False
False,False,0.0,2520,4996,138951,177826,False,"Des Moines, Iowa ",False,False,1,0,5,120,109,107,114,False
False,False,2,72246,846,35684,3304,True,,False,False,3,0,1,43,49,117,106,False
False,False,3,2103352,0,1375,1551,True,,True,False,3,0,0,125,123,118,112,False
False,False,7,465,2101,31876,14986,False,"The Lakes, Las Vegas",False,False,1,0,0,37,41,39,40,False
False,False,10,90272,33087,26663,217712,False,God's country,False,False,2,0,3,83,104,114,115,True
False,False,4,1557145,582,928,25479,True,Los Angeles CA  ,False,False,2,0,0,13,96,132,132,False
False,False,33,15,11,10,403,False,"Los Angeles, CA",False,False,3,0,0,106,108,107,82,False
False,False,2,1441194,1060,8636,40687,True,"Valledupar, CO",False,False,0,0,5,116,103,113,111,False
False,False,8,445,438,1717,4064,False,"Brooklyn, NY",False,False,2,0,2,64,95,109,72,False
False,False,10,588,1274,70347,50366,False,ATL,False,False,3,0,2,94,36,129,15,False
False,False,7,2919,872,92478,64578,False,cozy cone ,False,False,2,0,3,106,27,69,62,False
False,False,7,297410,228,465,2947,True,地下,True,False,5,0,4,101,116,124,125,False
False,False,13,3453163,503,571,19781,True,"Cairo, Egypt",False,False,3,0,4,91,94,119,114,False
False,False,3,12652428,220,6748,10921,True,,False,False,5,0,0,110,100,100,106,False
False,False,14,1842,1791,46314,29779,False,United States,False,False,2,0,4,77,75,118,53,False
False,False,0.0,35984,11177,16640,39360,True,"Washington, DC",False,False,1,0,5,113,108,110,94,False
False,False,5,456,295,1644,3142,False,,False,False,1,0,3,103,114,114,125,False
False,False,1,9772,104,357,9889,False,,False,False,5,0,0,82,82,82,82,False
False,False,9,75,367,1364,4987,False,New York,False,False,2,0,1,112,99,110,96,False
False,False,15,8268,1976,1,6590,False,Canada,False,False,4,0,0,103,122,101,100,True
False,False,7,556117,939,2817,28731,True, Instagram-brookelevivincent,False,False,1,0,1,114,86,52,94,False
False,False,9,73,526,18824,2035,False,"Minneapolis, MN",False,False,1,0,0,41,19,64,127,False
False,False,3,146,220,5253,1695,False,,False,False,3,1,4,116,114,113,114,False
False,False,10,6,25,151,20,False,深圳,False,False,1,0,5,122,122,124,120,True
False,False,6,8639597,48,1202,45623,True,Mexico,True,False,5,0,0,101,100,97,97,False
False,False,9,743,1769,76851,39302,False,USA,False,False,1,0,5,115,116,112,110,False
False,False,15,2081,1930,53,16690,False,Chicago,False,False,5,0,0,98,100,89,92,False
False,False,8,49,22,2186,3125,False,"New Jersey, Mt Laurel",False,False,5,0,0,59,98,99,101,True
False,False,6,224,184,91,3153,False,North America,False,False,5,0,0,111,92,97,76,True
False,False,10,9,0,10,167,False,doity joisey,False,False,5,0,5,70,73,70,78,False
False,False,9,5,0,45,105,False,,False,False,1,0,3,113,110,112,110,False
False,False,6,0,0,120,226,False,,False,False,2,0,4,133,131,127,134,False
False,False,8,344,0,2,405,False,"Portland, OR",False,False,5,0,5,68,94,42,95,False
False,False,0.0,50,12,9550,8553,False,"Malaga, Spain",False,False,3,0,3,103,110,100,104,False
False,False,0.0,1110,4587,8269,12989,False,"Berlin, Deutschland",False,False,2,0,0,113,108,112,116,True
False,False,7,521,719,31541,4851,False,"Flint, MI",False,False,4,0,1,45,46,61,47,False
False,False,11,776,0,0,177796,False,聖ヤンサン学園,False,True,0,0,0,76,76,78,79,True
False,False,8,3386384,493,4798,13128,True,,False,False,4,0,0,19,39,65,13,False
False,False,3,7539,2567,5572,212866,False,"Boston, MA",False,False,0,0,3,115,39,114,115,False
False,False,4,2366,2240,809,1323,False,El Segundo,False,False,4,0,2,83,116,112,63,False
False,False,9,1751301,29,900,2511,True,Pakistan,False,False,5,0,0,70,103,99,68,False
False,False,10,680,645,49480,6381,False,nuevo mexico  // jammin' for Q,False,False,1,0,1,80,41,46,109,False
False,False,10,2896877,915,518,237185,True,"Londres, GB, e São Paulo, BR",False,False,5,0,0,108,104,99,104,True
False,False,5,83433,66118,868,96872,False,Anadolu / TÜRKİYE,False,False,2,0,5,97,93,96,100,True
False,False,10,839,348,34085,44429,False,"Texas, USA",False,False,2,0,4,70,50,113,109,False
False,False,11,67,8,2028,9329,False,thailand,False,False,5,0,0,26,50,50,50,False
False,False,7,177046,273,11408,19495,True,Ponte Vedra Beach,False,False,3,0,1,116,125,117,125,False
False,False,3,1255506,319,36856,45205,True,New Delhi,False,False,0,0,4,121,120,120,122,False
False,False,8,303,211,2810,4295,False,,False,False,4,0,0,72,108,102,74,False
False,False,4,83,463,5845,3933,False,"New York, NY",False,False,2,1,0,78,86,105,109,False
True,False,12,1438,2033,0,60891,False,,False,True,0,0,0,119,125,130,119,True
False,False,7,212,652,905,405,False,"England, United Kingdom",False,False,1,0,0,109,49,53,55,True
False,False,10,26970,3714,2206,1425,False,,False,False,5,0,0,29,30,9,10,False
False,False,1,2953108,414,364,5173,True,"New York, NY",False,False,3,0,1,108,75,107,98,False
False,False,9,3041307,310,5230,17546,True,Instagram: @DANIROVIRA,False,False,3,0,2,114,41,119,38,False
False,False,1,1548,2636,699,2517,False,"Twin Cities, Minnesota, USA",False,False,3,0,2,119,103,34,117,False
False,False,14,16890787,39,1603,2597,True,,False,False,4,0,1,111,52,66,54,False
False,False,1,25,0,0,3962,False,"Queens, NY",False,True,5,0,0,68,98,99,63,True
False,False,5,869,778,33612,27399,False,near Verona Italy,False,False,1,0,3,119,114,118,118,False
False,False,1,911,342,35,6103,False,"Atlanta, GA",True,False,4,0,0,108,103,89,92,True
False,False,10,17,164,700,697,False,ShangHai China,False,False,2,0,3,128,65,80,36,True
False,False,19,17,54,1518,227,False,"Oak Park, IL",False,False,2,0,0,58,38,17,24,True
False,False,8,110,86,6223,19696,False,"Hermosillo, Sonora",False,False,0,0,2,105,121,122,110,False
False,False,9,1316806,67,302,636,True,South Africa,False,False,1,0,4,99,120,108,122,False
False,False,5,333,464,124,877,False,"Norwich, UK",False,False,5,1,1,101,102,102,112,True
False,False,10,118,24,163,6451,False,679,False,False,5,0,0,113,110,122,115,True
False,False,3,20511,2722,22835,34459,True,"Houston, TX",False,False,2,0,2,112,116,117,117,False
False,False,13,48,1,0,2210,False,,False,False,5,0,0,10,9,10,10,True
False,False,11,806,945,39541,2689,False,"Oakland, CA",False,False,3,0,2,111,118,92,97,False
False,False,12,587,660,10681,1824,False,"Huntsville, TX",False,False,3,0,1,118,69,55,103,False
False,False,14,101,1,0,16492,False,,True,True,0,0,0,4,5,6,4,True
False,False,16,1247,350,66605,33313,False,#YaadonkaKarkhana ,False,False,0,0,5,112,119,116,125,True
False,False,13,4,0,9,291,False,,False,False,1,0,5,108,104,112,115,True
False,False,15,41,181,9215,5176,False,"Lima, OH",False,False,2,1,4,96,110,95,84,False
False,False,5,3629,1182,57873,37661,True,New York City,False,False,1,0,1,101,116,116,80,False
False,False,1,9216,0,55,166,False,,False,False,4,0,2,90,73,111,93,False
False,False,14,272971,299803,7791,51986,False,"ST. LOUIS, MO",False,False,5,0,2,47,48,62,67,False
False,False,11,724,2396,1904,43003,False,great yarmouth,False,False,5,0,0,75,74,48,51,False
False,False,14,1001,3034,3042,56627,False,,False,False,2,0,0,122,27,121,48,True
False,False,7,50173,1460,25381,16406,True,San Francisco,False,False,2,0,3,112,117,117,110,False
False,False,8,37,294,264,595,False,"Brooklyn, NY",False,False,1,1,3,108,108,121,118,False
False,False,9,1039,173,45862,84347,False,Buenos Aires,False,False,3,0,3,115,53,56,120,False
False,False,31,35190,394,8802,9939,False,"Kobe, Japan",True,False,4,0,4,109,110,128,73,False
False,False,9,278266,1557,12457,11283,False,"New York, NY",False,False,1,0,2,113,107,115,118,False
False,False,17,1347,1213,171280,100149,False,nyc ☆ she/her. Black. ,False,False,4,1,4,92,80,77,80,False
False,False,1,287955,511,903,6500,True,CINCY/LA,False,False,3,0,2,93,106,110,98,False
False,False,6,139,259,318,261,False,"Houston, TX",False,False,2,0,4,98,102,114,116,False
False,False,1,1115,429,15588,1498,True,"Los Angeles, CA",False,False,0,0,0,91,83,85,102,False
False,False,5,838588,4,352,16439,False,Ankara,False,False,4,0,4,117,101,108,102,False
False,False,1,1885054,220,948,2698,True,"Houston,Los Angeles,West Palm",False,False,5,0,0,97,88,87,90,False
False,False,1,928595,367,5379,9406,False,,False,False,1,0,5,119,110,107,115,False
False,False,10,1154,535,25647,24423,False,,False,False,1,0,5,110,109,76,76,False
False,False,12,636,733,0,3148,False,,False,False,0,0,0,64,68,62,61,False
False,False,13,93,303,3688,641,False,,False,False,3,0,2,94,113,98,98,False
False,False,11,25,612,791,323,False,"Washington, DC",False,False,1,0,1,97,111,102,114,False
False,False,49,33164,22411,1225,55353,False,"Украина, Россия, Мир, США",True,False,4,0,1,133,107,109,102,False
False,False,10,6736,736,6774,20213,True,"Charlotte, NC",False,False,4,0,1,69,83,115,69,False
True,True,0.0,426,0,1,6980,False,,True,True,5,0,0,22,21,23,24,True
False,False,1,719710,344,776,1343,True,"Columbus, IN",False,False,4,0,1,107,104,107,124,False
False,False,10,16271,2822,12269,26600,False,"Tampa, FL",False,False,2,0,0,86,105,110,78,False
False,False,5,74483,1484,2611,8869,True,Nigeria/ Worldwide,True,False,5,0,1,98,93,95,87,False
False,False,6,130,25,1698,4713,False,Twitter.,False,False,0,0,3,117,109,113,140,False
False,False,4,87,195,1711,2665,False,Mindingmybusiness,False,False,4,0,1,119,121,114,120,False
False,False,13,1514,519,51951,227504,False,60609,False,False,2,0,1,132,130,47,135,True
False,False,10,343,369,51775,22545,False,"Dallas, TX",False,False,2,0,3,115,113,106,113,False
False,False,2,1400,1821,27340,28621,False,"Puebla, Puebla, México",False,False,1,0,5,109,104,99,109,False
False,False,12,695,369,4037,32148,False,Kuala Lumpur Federal Territory,False,False,1,0,5,111,114,123,104,False
False,False,0.0,163293,383,4007,8778,True,"San Francisco, CA",False,False,5,0,0,97,102,95,96,False
False,False,0.0,444,2082,1006,18940,False,,False,False,3,0,0,100,100,106,113,False
False,False,12,17823,15422,4285,3067,False,"Irvine, CA",False,False,3,0,1,49,39,19,30,False
False,False,9,456,1000,72764,84247,False,,False,False,5,0,5,49,56,74,53,True
False,False,8,3356155,4116,3660,36591,True,"Los Angeles, CA",False,False,4,0,4,118,118,116,116,False
False,False,7,123,270,1722,1456,False,"Nashville, TN",False,False,1,0,1,79,84,89,89,False
False,False,8,121,0,14,3854,False,1980s,False,False,5,0,0,68,64,65,65,True
False,False,1,18426,2917,18234,19680,True,"40.747742, -73.977509",False,False,0,0,5,107,112,117,119,False
False,False,3,572,361,11040,38238,False,D〽️V,False,False,1,0,1,79,74,71,81,False
False,False,11,2575,867,61888,8637,True,"Mobile, AL",False,False,2,0,0,108,69,74,68,False
False,False,6,145071,118383,12942,126658,False,,False,False,4,0,0,111,107,113,112,True
False,False,8,848,0,227,10905,False,Paradise,False,False,1,0,5,100,107,99,104,True
False,False,6,335,471,24917,3810,False,NJ,False,False,2,0,2,116,132,120,125,False
False,False,27,1421,1510,102536,137545,False,United States,True,False,5,0,0,95,102,118,107,False
False,False,4,1266468,2373,1293,24791,True,The Lost Remixes,False,False,2,0,1,46,105,81,123,False
False,False,2,8228,3250,11530,38944,True,"St Pete Beach, FL",False,False,2,0,1,119,126,102,129,False
False,False,2,1040,443,25820,8918,False,"Chicago, IL",False,False,3,0,1,123,120,106,98,False
False,False,1,1446,256,83407,20506,False,"New York, NY",True,False,4,0,3,73,76,84,76,False
False,False,36,872,3259,198885,19137,False,"Brighton, CO",False,False,2,0,2,54,48,69,50,False
False,False,3,1225,415,29107,49303,False,Parma ,False,False,3,0,2,110,103,116,110,True
False,False,1,532,1,8,14939,False,,False,False,1,0,0,70,45,101,63,True
False,False,13,306,359,20833,5428,False,flying on a nimbus,False,False,2,0,3,79,101,45,10,True
False,False,11,15,145,1,630,False,Gallifrey,False,False,5,0,0,54,54,52,55,True
