id,account_type
3181917786,human
2464953955,bot
107755110,human
708106885568843778,human
2155718718,bot
123745923,human
209729166,bot
2266773138,human
813971100,bot
1368667807,human
1704998570,human
83637932,human
2231383717,bot
171718316,bot
267138741,human
20985527,human
1639200440,human
40122045,bot
2512664264,bot
877363279860965377,bot
312751823,human
24131287,human
61355746,human
2338600675,human
1264072429,bot
548943604,human
31209213,human
1375483651,human
47724293,human
2266248967,bot
104347409,bot
27801361,human
2670999326,bot
783001646112600064,bot
775162812448534528,human
29898542,human
857835247832104960,human
133183278,human
2458924856,human
431765325,human
1570256720,bot
153368409,human
46413659,human
328742753,human
259798883,human
4611389296,human
223098742,human
1708668794,human
76298119,human
958150538,bot
2439526297,human
595867549,bot
889730977,human
4881135530,human
283916211,human
29112252,human
234633153,human
35403714,bot
40384454,human
252196811,human
170670033,bot
499398630,human
42743782,human
820278777838260225,human
21247989,human
765829412537372672,bot
452737036,bot
191903756,human
50083860,human
22558759,human
44446850,bot
501233721,bot
893663299,human
11810892,human
19413071,human
1912617043,bot
29374554,human
2432710760,human
55851119,human
97800496,human
40908929,human
380123266,human
3084400787,human
2249734292,human
183253150,human
46413986,human
2889365683,human
1956657337,bot
300169410,human
166738117,bot
44841159,bot
197933257,bot
104609993,human
97007823,human
419444943,bot
373634620,human
923810017,bot
180893928,human
411580654,human
2973251831,bot
25704704,human
202475762,human
168817124,bot
2998417670,human
2909550867,human
156776733,human
249575732,human
25180501,human
351811927,human
2882287968,human
280770927,human
877297632061927424,bot
273955198,bot
159398274,human
91240835,human
70793606,human
60025762,human
23083404,human
221264281,human
2434283936,human
156776876,human
354433460,human
186923446,human
1449933242,human
253245890,bot
260848068,human
22297031,bot
4745869775,bot
361249255,human
222312939,bot
760494572,human
67647998,human
147864064,human
879245833,human
70498523,bot
774140129208180736,bot
877504524771926016,bot
59783707,human
3018911878,human
205011496,human
1712601643,human
888073454272086016,human
179845685,bot
35142205,human
1362639421,human
76036684,bot
14957147,human
2237938284,human
193477235,human
1015948151746940929,human
807862398,human
393755265,bot
366230147,human
203176625,human
618674871,human
771860162172821506,bot
280771273,human
4111481540,bot
4739316433,bot
558381779,human
1325781,human
19675870,human
14170849,human
2504800988,human
1166031589,human
2853714675,bot
1676688116,bot
2990291701,human
4858854147,bot
445659911,human
718876532219904000,bot
2405972748,bot
955529995,human
201866002,human
230701854,bot
40123184,human
182729534,bot
765797252224970752,bot
18627400,human
112999265,bot
135019364,human
250624869,human
389823337,human
18103148,human
137116526,human
2673621876,human
128990079,human
150485892,human
262683538,human
2458401698,human
65289126,human
715266367922933760,human
765943583308480512,bot
618150834,human
752106432,bot
47463361,human
766108862088871936,bot
894198401901920256,human
22035412,human
3365682132,bot
52181976,human
154155992,bot
1001667553,bot
58997732,bot
535837673,human
135281645,human
482622453,human
770811917535510532,bot
2591571007,human
22821955,human
301218888,bot
3128704076,human
41696346,bot
291989157,human
302267511,human
877373525220220929,bot
1383873656,human
15219854,human
924991637041958912,bot
36715673,bot
111688862,human
320355486,bot
232275110,human
66075817,human
1055407284,bot
701250750,human
97533128,human
515390665,bot
343686347,human
895699896661024770,bot
243547346,bot
27540700,human
765794835030827008,bot
285736802,human
36715753,bot
1113603312,human
15744247,bot
118504705,human
44863921,human
239615243,bot
724050768106500096,bot
71318808,human
2880191774,human
429407532,bot
252722477,bot
494681405,bot
9715012,human
921141137083006976,human
34356558,human
69745999,bot
400571750,human
2280930666,human
3224649076,human
116931960,bot
30948732,human
1600142719,bot
96222593,human
108281230,human
432029072,bot
272383381,bot
4542971292,human
600063392,bot
18628002,human
749747623,bot
1046494638,human
30686649,human
1484012989,human
16006592,human
284704195,human
245120454,human
104086983,human
70794696,human
113786314,human
166739404,human
32521693,human
103038450,bot
114310653,human
23084541,human
22822407,human
3948041,human
862415838359441409,bot
439893530,bot
277888538,bot
15913,human
3751558698,human
128466477,bot
321666607,human
5520952,human
2162703935,bot
2543337039,human
1302871633,human
244334161,human
104087136,bot
4635770479,human
610025077,human
24133242,human
355745433,human
761282196,human
183516837,human
34356916,human
60047026,bot
113067039,bot
955006658,bot
154681028,human
2490646212,bot
37240525,human
864848666506481665,human
227819230,human
49037032,human
619462376,human
255868650,bot
138166008,human
2883075838,human
1300512510,human
898626740804870144,human
27279128,human
877357209331449856,bot
184827671,bot
185614108,bot
617889569,bot
36978467,human
1231568676,bot
2800762664,human
310656817,human
16531257,human
3406053178,human
4552933181,human
421543749,human
19414861,human
586170194,human
136593245,human
21512032,human
32259939,human
86261617,bot
24395664,human
445923217,human
849633019463954434,bot
796758889731604480,human
458768287,human
2761703333,human
630210480,human
39075764,human
1373388738,human
123748310,human
261636064,human
248528866,human
273694702,bot
26755061,human
33832951,human
407126009,human
926635736329109504,human
858717550753890304,human
794370478693433344,bot
968676828192718848,human
980223140574806017,bot
811622157516029955,human
212615183,bot
2307407893,human
15220768,human
117194788,human
67387432,bot
121651264,human
801931932594540544,human
68698188,human
2853716045,bot
4875632715,human
24133713,human
2452373599,human
110379116,human
102514813,human
1081252104742756352,bot
18628741,human
366493830,human
287850643,bot
2607825048,bot
1678786722,human
2220638376,human
39338168,human
401359033,bot
30425284,human
2687223536,bot
127680760,human
20201726,human
90718485,bot
962460686726193153,human
240664869,human
403718444,human
71319853,human
1027173948285431808,bot
14434613,human
251937088,human
115622213,human
47989062,bot
853996653816229889,bot
2527871327,bot
958121068539064322,bot
57164144,human
189284740,bot
2327331207,human
7618952,human
123748746,human
2245017996,human
79708561,human
110379415,bot
235159978,human
531906994,bot
121389491,human
39600564,human
1068253621,bot
403194297,human
2772451794,bot
72106451,human
859484337850523648,human
2996584924,bot
209994211,human
3284943332,human
817546296198397952,bot
54280694,bot
789856765,human
63717887,human
861304999531479041,human
1137984020,human
111690277,human
113263147,human
21774892,human
601899566,bot
2621194802,bot
526926393,human
262685245,bot
165167691,human
877512453877268480,bot
784270722986221568,bot
258228815,human
391135828,human
1545355862,human
16794201,human
20464226,human
772254377587474437,human
27279989,human
3298574972,human
708592254,bot
725728350812131328,bot
839937500101627904,bot
28066436,human
725169909165084673,bot
140264077,human
330580623,human
3217310346,human
341852821,human
2894611095,human
17053,human
97534645,human
106971837,human
405029575,human
126370504,human
289424073,bot
270549707,bot
143672012,human
88621782,human
2617524956,human
391398114,human
592200440,human
894361558087720960,human
973882135,human
370426655,bot
865713914134183936,human
4299178814,bot
359678782,human
573850430,bot
78679186,bot
90456908,human
2965914446,bot
2389459800,bot
2460762969,human
363086688,human
594297705,bot
23872361,bot
3386393451,human
68258567,human
375931800,human
2451063752,bot
2434810824,bot
341066715,human
2555921409,human
375669766,human
4285547543,human
22823970,human
712621051444748288,human
362562606,bot
2257077296,human
101552521,bot
400049220,bot
626541640,bot
449070158,human
262423632,bot
20202586,human
838091869,human
174867550,bot
2898281567,human
32785503,human
857490530,bot
55592032,human
942834877682126848,human
24921197,human
2820162674,bot
276841590,bot
1209812090,bot
823673989,bot
68174992,bot
380388503,human
22037660,human
766436220159287296,bot
4170204321,human
62932145,human
618415293,human
824497778088816640,human
57951455,human
775775177846108161,human
50087160,bot
2227979517,human
947163260092125190,human
248268034,bot
772291741256777728,human
1168393483,bot
347882768,human
494421276,human
784275347747373057,bot
1259881759,human
1482179886,bot
24134972,human
3825747260,human
1549550912,human
448546120,bot
38815052,human
828085635474812928,bot
1857832285,human
19416422,human
211386032,human
36717939,human
306201973,human
1102071158,human
179586427,bot
926657935794634752,bot
880411519221104640,bot
930003665120788480,bot
825402582579412992,bot
717812608942866432,human
873219469,bot
115885449,bot
25970083,human
28067239,human
242501041,human
19940791,bot
195839424,bot
2198357449,human
2502706655,human
515130849,bot
60835303,human
15745674,bot
17913,human
113001997,bot
556287505,bot
227296786,bot
601900567,bot
511198745,bot
2814395940,bot
627066425,bot
135284284,human
106448446,human
7358022,human
903320898236764161,bot
86787680,bot
889925474,human
17843816,human
907670129080639488,bot
847698945870503936,human
818722777079435264,human
894601027730722818,human
885540469,human
4517021320,bot
178538126,bot
25970331,human
123750057,bot
1198278313,human
171722417,human
17581754,human
3017295547,human
21513939,human
2361673432,human
19678937,bot
116410075,human
95962853,human
14173930,human
4111484652,bot
849480954892754944,bot
186664694,human
3394258679,human
2596816629,human
3376432899,bot
243287822,human
27281167,human
2500085522,bot
480266014,human
863176997593391106,human
31213362,human
609503043,human
574113603,human
66078531,bot
1189627718,bot
804681,human
705904198483890176,bot
823617049708544000,human
3463464796,bot
343951197,human
292570983,human
4111484778,bot
713295830,bot
74991475,human
1698449268,bot
25446267,human
24921993,human
772298470426152960,human
1438926738,bot
2218805144,bot
305153947,human
2522367901,human
25970603,human
236734391,bot
333573022,human
377767865,bot
255870917,bot
2964867014,human
763381716,bot
14436317,human
2836678623,human
91506664,human
261900273,human
729827312,bot
60573689,bot
108021761,human
770949865169883136,human
772731291976470528,human
1377060878,human
216025104,bot
3229108261,human
2179221553,bot
17844280,human
2277525565,bot
16795716,human
108808263,human
2835630150,bot
771890764750127104,bot
142886991,human
804946,human
903654490141806592,human
1114130521,bot
13650012,human
2241611899,human
57690247,human
613435542,human
409749662,human
890862294636396544,human
802965704,human
219433169,human
975194328,bot
805095,human
777545098749878272,human
744245510,human
707417884432080896,human
791302144439689217,human
718293265,bot
2546485517,human
487606554,bot
494422305,human
2852407598,human
2928691509,human
509888825,human
49039684,bot
855394628,bot
772057322914971649,human
2616215901,human
353126756,human
22301031,human
2741520744,human
138430826,bot
53496184,human
3169077625,human
51136891,human
30689667,human
135547288,human
1607223709,bot
53758368,bot
619465123,bot
794109384653701120,human
103303597,human
211044804,human
54020555,human
458508747,human
550259147,human
954223063,human
216811994,human
1462782433,bot
2949925353,bot
877298180676890624,bot
58214898,human
2901953015,bot
61098491,human
222054912,human
15485441,human
152062468,human
51137046,human
370428440,human
148130330,human
95439391,human
2950711839,bot
3775416869,human
20466215,human
851724858,human
374884922,human
2652129859,bot
33573444,human
110381647,human
2320517724,bot
160713315,bot
18369137,bot
148392569,bot
295717491,bot
772121015069581312,human
